client_id,app_date,education,sex,age,car,car_type,decline_app_cnt,good_work,score_bki,bki_request_cnt,region_rating,home_address,work_address,income,sna,first_time,foreign_passport,default
85260,02APR2014,SCH,M,65,N,N,0,0,-2.71783742,1,50,2,3,12000,1,3,N,0
49996,26FEB2014,GRD,F,44,N,N,0,0,-2.19727037,2,50,1,2,38000,1,4,N,0
44732,21FEB2014,SCH,F,47,N,N,1,0,-1.73637946,4,40,2,3,17000,2,4,N,0
54838,03MAR2014,GRD,M,25,N,N,0,0,-2.02410005,0,80,2,2,30000,4,1,N,0
106172,25APR2014,PGR,F,42,N,N,0,1,-2.39819535,0,60,1,1,72000,1,3,N,0
1089,05JAN2014,GRD,M,29,Y,Y,0,0,-1.80243472,4,40,2,3,30000,1,3,N,1
72327,20MAR2014,UGR,M,32,N,N,0,0,-2.05066268,1,50,1,3,52000,1,3,N,0
51937,28FEB2014,UGR,F,33,Y,Y,1,0,-1.97029466,2,60,1,2,20000,1,3,N,0
54215,03MAR2014,SCH,M,46,Y,Y,0,0,-2.02512096,0,50,1,2,100000,1,4,N,0
4398,10JAN2014,GRD,M,26,N,N,0,0,-1.68894256,0,80,2,3,29000,1,4,N,0
2993,09JAN2014,SCH,M,23,Y,N,1,0,-1.40499502,1,40,1,2,23000,1,3,Y,0
34591,11FEB2014,SCH,F,28,N,N,1,0,-2.55520515,0,60,1,2,5000,1,3,N,0
44718,21FEB2014,SCH,M,44,Y,Y,0,0,-1.7591808,2,40,1,2,35000,4,3,N,0
96359,12APR2014,SCH,F,37,N,N,0,0,-1.12823764,4,40,2,3,17000,1,3,N,0
19684,27JAN2014,SCH,F,54,N,N,0,0,-2.1565963,1,50,2,3,6000,4,1,N,0
11935,19JAN2014,UGR,F,30,Y,Y,0,1,-1.98107861,0,70,2,3,85000,1,3,Y,0
67932,17MAR2014,GRD,F,30,N,N,0,1,-2.25044946,0,20,2,3,38000,1,3,N,1
23386,30JAN2014,SCH,F,47,N,N,0,0,-1.47925192,0,60,3,3,27000,1,3,N,0
9729,17JAN2014,UGR,F,23,N,N,1,0,-2.69876389,0,80,2,3,20000,4,3,N,0
40220,16FEB2014,SCH,F,29,N,N,0,0,-1.53298127,1,40,1,1,20000,1,2,N,0
79631,27MAR2014,SCH,M,48,Y,N,0,0,-1.81451238,1,40,1,2,60000,1,4,N,0
87629,04APR2014,SCH,F,42,Y,Y,0,0,-1.83252096,0,50,2,3,30000,1,3,N,0
13358,21JAN2014,SCH,F,45,N,N,0,0,-2.31704753,0,50,1,2,35000,1,4,N,0
55532,04MAR2014,SCH,M,31,Y,Y,0,0,-1.7118883999999999,0,60,1,2,30000,2,2,N,0
82343,30MAR2014,SCH,F,50,N,N,1,1,-1.45679901,0,60,1,2,10000,2,2,N,0
71019,19MAR2014,SCH,M,30,Y,Y,0,0,-1.54892745,1,50,2,3,25000,2,1,N,1
70815,19MAR2014,SCH,F,36,N,N,0,0,-1.74622011,3,40,1,2,15000,1,3,N,0
93877,10APR2014,SCH,F,41,Y,Y,0,0,-2.64709035,0,50,1,2,40000,1,3,N,0
4787,11JAN2014,GRD,M,53,Y,Y,0,1,-2.39458854,1,50,1,2,25000,1,3,N,1
108187,28APR2014,SCH,F,45,N,N,0,0,-2.47109279,4,50,2,3,27000,3,3,N,0
57283,05MAR2014,SCH,F,30,N,N,0,0,-1.51820547,2,50,1,1,18000,2,3,N,0
50928,27FEB2014,SCH,M,23,N,N,0,0,-1.63568101,2,70,2,3,34000,4,2,N,0
106151,25APR2014,SCH,M,23,N,N,0,0,-2.13165663,4,80,2,3,35000,1,3,N,0
15872,23JAN2014,SCH,F,52,N,N,1,0,-2.2711335,1,50,2,3,25000,4,1,N,1
67181,16MAR2014,GRD,F,38,N,N,0,1,-1.51249175,1,60,1,1,22000,2,3,N,0
14277,21JAN2014,SCH,M,46,Y,Y,1,0,-1.51975733,3,40,1,2,150000,1,3,Y,0
44296,20FEB2014,SCH,F,56,N,N,0,0,-1.58644354,0,50,1,1,20000,1,4,N,0
91913,08APR2014,SCH,M,32,Y,N,0,0,-2.03501985,0,40,2,3,8000,1,2,N,0
102325,19APR2014,GRD,M,32,N,N,0,0,-1.85209923,4,70,2,3,70000,1,4,N,0
86415,03APR2014,SCH,M,34,N,N,0,0,-2.00446117,0,60,1,3,20000,1,3,N,0
80738,28MAR2014,,F,55,N,N,0,0,-2.06290997,3,40,1,2,30000,1,4,N,0
67094,16MAR2014,SCH,F,35,Y,Y,0,0,-1.79883794,1,50,1,2,30000,1,3,N,0
27535,03FEB2014,SCH,M,41,N,N,2,0,-0.41764502,8,50,2,3,23000,2,3,N,1
73670,21MAR2014,SCH,F,21,N,N,0,0,-1.85285652,0,50,1,2,18000,4,2,N,0
19430,27JAN2014,SCH,F,28,N,N,0,0,-1.66625035,1,40,2,3,30000,1,3,N,1
18736,26JAN2014,UGR,F,36,N,N,0,0,-1.62114176,7,50,1,2,41000,4,3,N,1
92548,08APR2014,GRD,M,41,Y,Y,0,0,-2.34051071,1,80,2,3,130000,1,4,N,0
40331,17FEB2014,SCH,F,59,N,N,0,0,-2.10776924,5,50,1,2,23000,4,1,N,0
62572,12MAR2014,GRD,F,50,N,N,3,0,-0.53666952,0,50,1,2,40000,1,4,N,0
36978,13FEB2014,GRD,F,30,N,N,0,1,-1.40896129,3,30,2,3,20000,4,3,N,0
21167,28JAN2014,GRD,F,25,N,N,0,0,-1.65208689,5,70,2,3,38000,4,3,N,0
39440,15FEB2014,SCH,M,45,Y,Y,0,0,-1.67756898,0,50,2,3,40000,1,2,N,0
41062,17FEB2014,SCH,F,55,N,N,1,0,-2.15113858,2,60,2,3,22000,1,4,Y,0
82956,31MAR2014,SCH,F,36,Y,Y,0,0,-2.51432797,4,50,1,3,52000,1,3,N,0
103739,22APR2014,GRD,M,55,Y,Y,1,0,-2.52922756,5,40,2,3,35000,1,1,N,0
25508,01FEB2014,SCH,M,27,N,N,0,0,-1.6790898,5,60,2,3,31000,1,3,N,0
85112,01APR2014,GRD,F,37,N,N,0,0,-1.66366461,0,60,2,3,80000,2,4,N,1
19836,27JAN2014,SCH,F,25,N,N,1,0,-1.79475711,6,50,2,3,12000,4,1,N,0
69711,18MAR2014,GRD,M,54,Y,Y,0,0,-2.06240035,0,70,1,2,120000,1,4,Y,0
48396,25FEB2014,SCH,F,55,Y,N,0,1,-1.35366291,3,60,1,1,25000,2,2,N,0
106047,25APR2014,SCH,F,25,Y,Y,0,0,-2.92587807,0,50,2,3,30000,1,3,N,0
3356,09JAN2014,GRD,F,27,N,N,3,0,-1.89686888,0,60,2,3,20000,1,4,N,0
88391,04APR2014,GRD,F,48,N,N,0,0,-2.85959357,0,50,2,3,40000,1,3,N,0
99870,17APR2014,SCH,F,40,N,N,0,0,-1.48672789,4,50,1,1,35000,1,4,Y,0
98915,15APR2014,GRD,F,27,N,N,0,1,-2.05876126,1,60,2,3,26000,1,4,N,0
97829,14APR2014,GRD,M,41,Y,Y,0,1,-2.33836625,3,70,2,3,120060,1,4,Y,0
104892,23APR2014,SCH,M,29,Y,N,1,0,-1.61196865,1,80,2,3,80000,1,4,N,0
40809,17FEB2014,SCH,M,49,N,N,0,0,-2.31766534,1,80,1,2,35000,1,4,N,0
27834,04FEB2014,SCH,F,51,N,N,0,0,-1.19856935,4,40,2,3,13000,1,3,N,1
93371,09APR2014,SCH,F,39,Y,Y,0,0,-2.14896025,1,80,2,3,70000,1,4,N,0
91489,08APR2014,SCH,F,45,Y,N,0,0,-1.77601724,0,50,1,2,25000,2,1,N,0
84936,01APR2014,SCH,M,32,Y,N,0,1,-1.51299873,3,50,2,3,30000,4,3,N,1
14528,22JAN2014,GRD,M,32,N,N,0,1,-0.97034944,1,60,2,3,23000,1,3,N,0
62570,12MAR2014,UGR,M,24,N,N,0,0,-1.98431988,0,50,2,3,50000,1,3,N,0
21940,29JAN2014,SCH,M,41,N,N,0,1,-2.35305175,0,80,2,3,50000,4,4,N,0
19918,27JAN2014,UGR,F,33,N,N,0,0,-1.67373602,7,80,2,3,43000,1,3,N,0
97998,15APR2014,GRD,F,48,N,N,0,0,-2.41162961,0,40,2,3,35000,1,3,N,0
98321,15APR2014,UGR,M,28,N,N,2,0,-1.28389733,3,80,2,3,60000,1,3,Y,0
50829,27FEB2014,GRD,M,30,Y,Y,0,1,-2.02428793,0,80,2,3,60000,1,4,N,0
49711,26FEB2014,GRD,M,30,N,N,0,0,-1.83248111,1,80,2,3,80000,1,4,N,0
33991,10FEB2014,GRD,M,57,Y,Y,0,1,-2.83044601,4,50,2,3,90000,4,1,N,0
53980,03MAR2014,GRD,F,45,Y,Y,0,0,-2.42830699,0,40,2,3,250000,1,2,N,0
70417,18MAR2014,SCH,M,66,N,N,1,0,-2.17639851,2,50,2,3,14000,2,3,N,0
81970,30MAR2014,SCH,M,37,Y,N,0,0,-2.15496957,2,50,1,2,15000,1,3,N,0
32461,08FEB2014,GRD,M,38,Y,N,0,0,-2.47341733,0,50,1,1,20000,1,3,N,0
849,04JAN2014,GRD,M,30,N,N,0,0,-1.93566168,4,50,2,3,47000,4,1,N,0
13864,21JAN2014,GRD,M,37,N,N,0,0,-1.47428312,0,40,1,2,30000,1,2,N,0
104895,23APR2014,GRD,F,25,N,N,0,0,-1.93674094,0,50,2,3,30000,1,3,Y,0
24049,31JAN2014,SCH,F,43,N,N,0,0,-2.58880848,0,60,2,3,10000,1,3,N,0
81895,30MAR2014,SCH,F,43,N,N,0,0,-1.57328452,0,60,2,3,20000,1,4,N,0
58782,07MAR2014,GRD,F,31,N,N,0,0,-2.29321391,6,50,2,3,20000,4,1,N,0
48486,25FEB2014,SCH,F,50,Y,N,0,1,-2.15959242,1,40,1,2,20000,2,3,N,0
35966,12FEB2014,SCH,M,53,Y,Y,0,0,-1.70281557,0,80,2,3,58000,1,1,Y,0
76376,24MAR2014,PGR,M,28,N,N,0,0,-1.5573918,1,40,1,2,35000,2,1,N,0
10736,18JAN2014,SCH,F,21,N,N,1,0,-1.84032301,3,50,1,2,20000,4,1,N,0
25173,31JAN2014,GRD,M,31,Y,N,2,0,-1.14946879,3,50,1,2,50000,2,3,N,0
79015,27MAR2014,SCH,F,44,N,N,0,0,-2.64074958,0,40,1,2,20000,1,3,N,0
45291,21FEB2014,GRD,F,42,N,N,0,1,-2.25667126,3,70,2,3,80000,1,3,Y,0
68964,17MAR2014,SCH,F,51,N,N,1,0,-0.63418047,1,50,1,2,12000,1,3,N,1
94868,11APR2014,SCH,F,54,N,N,0,0,-2.55560822,0,40,2,3,30000,3,2,N,0
45181,21FEB2014,SCH,M,32,N,N,0,0,-1.56989955,2,60,2,3,25000,1,4,N,1
49922,26FEB2014,GRD,F,64,N,N,0,0,-1.95917526,5,80,2,3,50000,1,4,Y,0
3929,10JAN2014,SCH,F,59,N,N,0,0,-1.04654011,2,50,2,3,6500,1,3,N,1
26766,03FEB2014,SCH,F,55,N,N,1,0,-1.63199189,3,60,1,2,30000,4,3,N,1
50723,27FEB2014,SCH,M,45,N,N,0,0,-2.38726804,0,50,1,2,60000,1,2,N,0
82015,30MAR2014,GRD,F,42,N,N,0,1,-1.69877505,3,60,1,2,50000,2,4,N,0
91546,08APR2014,GRD,M,28,N,N,1,0,-1.72682908,4,60,2,3,60000,1,2,N,0
81075,29MAR2014,SCH,M,69,N,N,0,0,-2.22500363,3,40,2,3,12000,2,3,N,0
8483,15JAN2014,UGR,F,29,Y,N,0,1,-1.83133129,4,40,1,1,17000,1,3,N,0
35718,12FEB2014,SCH,F,45,Y,N,0,0,-2.43525144,0,50,1,1,15000,2,3,N,0
80644,28MAR2014,SCH,M,34,N,N,0,0,-1.60576226,3,50,1,2,35000,2,3,N,1
59621,08MAR2014,SCH,F,55,N,N,0,1,-2.4738827999999997,3,60,2,3,34000,4,3,N,0
92701,09APR2014,UGR,F,65,N,N,0,0,-1.88146097,1,40,2,3,8500,3,3,N,0
71195,19MAR2014,UGR,F,50,Y,Y,0,1,-1.40093462,2,40,1,2,80000,1,4,Y,0
59429,07MAR2014,SCH,M,30,N,N,0,0,-1.85794697,2,40,1,2,30000,2,3,N,1
6198,13JAN2014,GRD,M,34,Y,N,0,0,-1.10229901,2,60,1,2,80000,1,3,N,0
23552,30JAN2014,GRD,F,29,N,N,0,0,-1.23724619,7,40,2,3,35000,1,4,N,0
45043,21FEB2014,SCH,M,39,N,N,0,0,-2.33010447,1,40,1,2,25000,4,1,N,1
46822,23FEB2014,SCH,M,34,Y,Y,0,0,-1.84572927,5,80,2,3,80000,1,4,N,0
105198,23APR2014,GRD,M,29,Y,Y,0,0,-2.40906855,0,50,2,3,50000,1,3,N,0
50524,27FEB2014,UGR,M,39,N,N,0,0,-2.67716378,0,50,1,2,25000,1,3,N,0
43167,19FEB2014,SCH,M,39,Y,N,0,1,-1.92801668,2,50,2,3,35000,1,3,N,0
89199,05APR2014,SCH,M,27,N,N,0,0,-2.03017839,3,40,2,3,15000,1,4,N,0
15671,23JAN2014,SCH,F,26,N,N,0,0,-2.2729409,1,50,1,3,8500,4,3,N,0
108245,28APR2014,SCH,M,32,N,N,0,1,-2.52851628,0,40,2,3,20000,1,2,N,0
21243,28JAN2014,SCH,F,43,N,N,0,0,-1.59734874,2,50,1,2,27000,1,4,N,1
19156,26JAN2014,GRD,M,24,Y,Y,0,1,-1.58243972,1,50,1,1,35000,3,2,N,0
31999,07FEB2014,SCH,M,51,Y,N,0,1,-2.28995032,2,40,1,3,30000,3,3,N,0
45882,22FEB2014,GRD,F,25,Y,Y,0,0,-1.53635048,4,70,2,3,18000,1,4,N,0
86984,03APR2014,UGR,M,27,N,N,0,0,-2.53278844,2,70,2,3,60000,1,3,N,0
1672,06JAN2014,GRD,M,44,N,N,0,0,-1.37825997,3,80,2,3,49700,2,1,N,0
21937,29JAN2014,GRD,F,60,Y,N,0,0,-2.16948703,5,50,1,1,45000,1,3,N,0
89027,05APR2014,GRD,M,37,N,N,0,0,-1.77526279,1,50,2,3,20000,1,4,N,0
57223,05MAR2014,SCH,F,41,N,N,0,0,-2.63443236,1,70,2,3,40000,1,1,N,0
34267,10FEB2014,SCH,F,42,N,N,0,1,-2.78914346,3,80,2,3,35000,3,1,N,0
76218,24MAR2014,UGR,F,26,N,N,0,0,-1.2556741000000002,3,80,2,3,20000,1,3,Y,0
84185,01APR2014,GRD,M,34,Y,Y,0,0,-2.44799004,1,40,2,3,40000,1,3,N,0
30534,06FEB2014,SCH,M,32,N,N,0,0,-1.01714273,3,50,2,3,19000,4,3,N,0
7403,14JAN2014,GRD,F,40,Y,Y,0,1,-1.51073401,2,40,1,1,40000,1,4,Y,0
27323,03FEB2014,SCH,F,33,N,N,0,0,-1.92151187,1,50,1,1,15000,1,3,N,0
35063,11FEB2014,SCH,M,31,Y,N,0,0,-2.25600113,3,60,2,3,32500,3,1,N,1
84903,01APR2014,SCH,M,39,N,N,0,0,-1.00547247,2,50,1,3,20000,1,3,N,0
14298,21JAN2014,UGR,F,21,N,N,5,1,-2.0885596,0,60,2,3,25000,4,1,N,0
97136,14APR2014,UGR,M,47,N,N,0,0,-2.31860859,0,40,2,3,30000,1,2,N,0
15665,23JAN2014,SCH,F,50,N,N,0,0,-2.81507363,2,60,1,2,50000,4,1,N,0
98997,16APR2014,SCH,F,34,N,N,0,0,-1.76734239,2,50,2,3,20000,1,3,N,0
50597,27FEB2014,UGR,M,41,N,N,0,0,-2.54381576,3,50,2,3,15000,1,3,N,1
72144,20MAR2014,SCH,F,44,Y,N,0,0,-1.35164215,2,50,1,3,30000,3,3,N,0
48020,25FEB2014,SCH,F,58,Y,N,0,0,-1.76573994,10,60,1,2,40000,1,4,N,1
18897,26JAN2014,SCH,F,44,N,N,0,0,-1.7871949,0,50,2,3,20000,1,3,N,0
20639,28JAN2014,UGR,M,37,Y,N,0,0,-2.16966378,0,80,2,2,50000,1,3,N,0
18828,26JAN2014,SCH,M,44,Y,N,1,0,-1.72432612,1,50,2,3,20000,1,3,N,1
83316,31MAR2014,SCH,M,51,N,N,0,0,-1.65536534,1,60,1,2,200000,1,3,N,0
55320,04MAR2014,SCH,M,44,N,N,0,0,-2.4271952999999997,0,60,2,3,40000,4,2,N,0
2934,09JAN2014,GRD,F,60,N,N,0,0,-2.3868922,2,50,1,2,18000,4,1,N,0
36087,12FEB2014,SCH,F,40,N,N,1,0,-1.59486088,2,50,2,3,90000,1,1,N,1
8672,16JAN2014,SCH,F,22,N,N,0,0,-2.65053733,4,40,1,2,18000,1,3,N,0
53993,03MAR2014,UGR,F,41,Y,Y,0,0,-1.70109541,0,40,1,2,15000,1,3,N,1
95283,11APR2014,SCH,F,38,N,N,0,0,-1.93039495,1,50,2,3,20000,4,1,N,0
101076,18APR2014,SCH,F,29,N,N,0,0,-1.92308506,1,50,1,2,15000,1,2,N,0
87263,03APR2014,SCH,F,37,N,N,1,0,-1.53579446,1,50,2,3,60000,4,1,N,0
50096,27FEB2014,SCH,M,27,N,N,2,0,-1.1433246000000001,4,40,2,3,40000,4,3,N,1
104944,23APR2014,SCH,F,44,N,N,1,0,-2.4559646,0,60,2,3,17000,1,2,N,0
107524,27APR2014,GRD,M,35,Y,Y,0,0,-2.68329406,6,80,2,3,200000,1,3,N,0
33221,09FEB2014,SCH,M,37,Y,N,0,0,-1.52642194,0,40,1,2,40000,2,3,N,0
99551,16APR2014,SCH,F,39,N,N,0,0,-2.41422548,0,80,2,3,45000,1,3,Y,0
97861,15APR2014,SCH,M,49,Y,Y,0,0,-2.3355327,2,50,2,3,45000,1,3,N,0
54854,03MAR2014,GRD,M,30,Y,N,1,1,-1.00073373,0,50,1,2,35000,2,2,Y,0
94582,10APR2014,GRD,F,28,Y,Y,1,1,-1.15116212,4,50,2,3,42300,2,2,N,0
92908,09APR2014,SCH,F,43,N,N,0,0,-2.08300898,0,50,2,3,11000,1,3,N,0
45152,21FEB2014,SCH,F,24,N,N,0,1,-2.29633145,0,80,2,3,35000,1,3,Y,0
8747,16JAN2014,SCH,M,23,N,N,0,0,-1.42570901,1,60,2,3,23000,3,1,N,0
107054,26APR2014,UGR,F,47,Y,Y,0,0,-1.53135658,1,50,1,2,100000,1,3,N,0
58125,06MAR2014,SCH,F,44,N,N,0,0,-2.27657729,0,60,1,2,20000,1,3,N,0
89848,06APR2014,SCH,M,34,N,N,0,0,-2.09782092,0,50,2,3,27000,1,2,N,1
46084,22FEB2014,SCH,M,45,Y,Y,0,0,-2.03157489,2,70,2,2,40000,1,1,N,0
19620,27JAN2014,SCH,F,53,N,N,0,0,-1.56495198,5,40,1,3,23000,1,4,N,0
94092,10APR2014,SCH,M,44,Y,Y,0,0,-1.5386487,0,70,1,3,45000,1,3,N,0
89511,06APR2014,GRD,F,35,N,N,0,0,-1.96507503,1,50,2,3,17000,1,2,N,0
23615,30JAN2014,SCH,F,52,N,N,0,0,-1.91560571,2,40,1,2,22000,1,4,N,0
63357,12MAR2014,GRD,F,27,N,N,1,0,-2.20038087,0,50,2,3,30000,2,3,N,0
20962,28JAN2014,UGR,M,36,Y,Y,0,0,-1.94999616,0,60,2,3,33000,1,4,Y,0
11036,18JAN2014,SCH,F,34,N,N,0,0,-1.4378668,1,50,1,2,17000,4,1,N,0
81249,29MAR2014,SCH,F,25,N,N,0,0,-1.55553599,1,60,1,1,22000,1,3,N,0
76031,24MAR2014,SCH,M,32,Y,Y,2,0,-1.59866135,4,50,1,2,30000,4,3,N,0
48086,25FEB2014,GRD,F,34,N,N,0,1,-0.91304033,4,40,2,3,41000,1,4,N,1
106226,25APR2014,SCH,F,61,N,N,0,0,-1.86522555,1,80,2,3,10000,1,4,N,0
22647,29JAN2014,GRD,F,23,N,N,0,0,-2.1042109,0,40,2,3,25000,1,2,N,0
108175,28APR2014,SCH,F,36,N,N,0,0,-2.02501689,1,80,2,3,50000,1,3,N,0
24203,31JAN2014,SCH,F,50,N,N,0,0,-2.21627554,1,60,1,2,15000,2,3,N,0
9054,16JAN2014,GRD,M,54,N,N,0,0,-2.05371795,2,80,2,3,16000,4,1,N,0
110141,30APR2014,GRD,M,43,Y,N,1,0,-1.39801135,1,60,2,3,60000,1,3,N,0
40216,16FEB2014,GRD,F,43,Y,N,0,0,-1.74344039,0,80,2,3,50000,1,3,Y,0
16028,23JAN2014,SCH,F,42,N,N,0,0,-1.32541728,2,50,1,1,28000,2,1,N,1
61208,10MAR2014,GRD,M,26,Y,Y,0,1,-1.69228234,2,50,2,3,106000,1,4,Y,0
22905,30JAN2014,UGR,M,43,N,N,0,0,-0.82975596,2,50,1,2,60000,1,4,N,0
86334,02APR2014,UGR,M,25,N,N,0,0,-1.73785332,0,60,2,3,28000,1,3,N,0
70584,18MAR2014,SCH,F,35,N,N,0,1,-1.47576557,0,60,2,3,20000,1,3,N,0
60637,10MAR2014,UGR,F,31,N,N,0,0,-1.89069189,3,50,1,1,25000,1,3,N,0
49749,26FEB2014,UGR,F,31,Y,N,1,0,-0.08545753,0,80,2,3,25000,2,1,Y,0
56613,05MAR2014,SCH,F,31,N,N,0,0,-2.35609808,0,40,2,3,5000,1,3,N,0
70834,19MAR2014,SCH,F,55,N,N,3,0,-1.97112804,1,50,3,3,9000,1,3,N,0
48575,25FEB2014,SCH,F,31,N,N,0,0,-2.41941535,0,80,2,3,40000,1,4,N,0
100065,17APR2014,GRD,M,29,Y,Y,1,1,-1.6884120999999999,0,80,2,3,260000,3,2,N,0
29706,05FEB2014,SCH,F,49,N,N,1,0,-1.28925101,8,50,2,3,22500,1,3,N,1
56371,05MAR2014,GRD,M,29,N,N,0,0,-1.73216327,0,60,1,1,100000,1,3,N,0
84069,01APR2014,SCH,F,31,N,N,1,0,-1.93016135,1,40,2,3,15000,1,3,N,0
59309,07MAR2014,UGR,F,32,N,N,0,1,-1.61544663,1,70,1,3,35000,1,4,N,0
5012,11JAN2014,GRD,M,45,N,N,0,0,-1.75978929,3,70,1,3,30000,1,3,N,0
77618,25MAR2014,SCH,F,26,N,N,1,0,-1.89521128,6,50,2,2,5500,4,3,N,1
34142,10FEB2014,GRD,F,27,N,N,0,1,-2.75132256,1,60,1,1,44000,1,4,N,0
5925,13JAN2014,,F,35,N,N,0,1,-2.02359016,1,50,2,3,45000,1,3,N,1
85512,02APR2014,SCH,M,33,N,N,0,0,-1.6998223000000001,3,50,1,3,30000,1,3,N,0
64360,13MAR2014,GRD,F,38,N,N,0,0,-2.61510807,2,80,2,3,98000,1,2,N,0
99207,16APR2014,SCH,M,60,N,N,0,1,-2.37990225,0,50,2,3,5000,4,1,N,0
12693,20JAN2014,SCH,F,57,Y,N,1,0,-0.67879648,0,40,2,3,7800,1,3,N,0
82476,30MAR2014,GRD,M,27,N,N,2,0,-1.24196435,3,70,2,3,39600,4,1,N,1
24342,31JAN2014,GRD,M,51,Y,Y,0,0,-1.71250535,1,80,2,3,100000,1,3,N,0
77765,25MAR2014,SCH,F,60,N,N,0,0,-1.86236928,2,80,2,3,12700,1,2,N,0
62169,11MAR2014,SCH,F,51,N,N,0,0,-1.52645525,2,40,2,3,25000,2,3,N,1
23051,30JAN2014,GRD,M,57,Y,Y,0,0,-2.00845326,5,50,2,3,70000,1,3,Y,0
107487,27APR2014,UGR,M,32,Y,Y,0,0,-2.04443711,0,80,2,3,100000,1,4,Y,0
7878,15JAN2014,UGR,M,38,Y,N,0,0,-2.26307339,4,60,1,2,25000,2,3,N,0
14082,21JAN2014,SCH,M,29,N,N,0,1,-2.30741214,2,40,1,2,28000,2,2,N,1
66535,15MAR2014,SCH,F,31,N,N,0,0,-1.35656579,3,60,2,3,15000,4,1,N,0
42247,18FEB2014,SCH,F,40,N,N,0,1,-1.88761645,6,50,1,1,37000,1,3,N,0
57622,06MAR2014,SCH,F,47,N,N,1,0,-1.88136322,2,50,1,1,40300,1,1,N,0
25579,01FEB2014,SCH,M,39,N,N,2,0,-2.00290543,2,40,1,2,40000,1,4,N,0
102778,21APR2014,SCH,F,70,N,N,0,0,-1.51963055,1,50,2,3,9000,4,1,N,0
14331,21JAN2014,GRD,F,52,Y,Y,0,0,-2.70290851,8,80,2,1,100000,1,3,N,0
81750,29MAR2014,GRD,F,26,N,N,0,0,-1.59729607,1,50,1,3,15000,4,3,N,0
67175,16MAR2014,SCH,F,56,Y,Y,0,0,-2.69398576,5,50,2,3,70000,4,4,N,0
95725,12APR2014,SCH,M,38,N,N,0,0,-1.39957722,5,70,2,3,40200,4,1,N,0
75644,23MAR2014,SCH,M,25,N,N,0,0,-1.94862616,1,60,2,3,28000,2,2,Y,0
77030,25MAR2014,SCH,F,31,N,N,1,0,-1.84096799,3,50,2,3,17000,2,2,N,0
42143,18FEB2014,SCH,M,57,N,N,0,0,-1.87332499,4,40,2,3,40000,2,3,N,0
92998,09APR2014,SCH,M,35,Y,N,0,0,-2.55978873,1,70,1,1,35000,1,3,N,0
7743,15JAN2014,UGR,F,40,N,N,1,0,-1.66539124,6,60,2,3,30000,1,3,N,0
213,02JAN2014,GRD,M,40,N,N,2,0,-2.12731504,0,50,2,3,30000,2,3,N,0
64091,13MAR2014,SCH,F,42,N,N,0,0,-2.79942123,0,80,2,3,40000,1,2,N,0
84232,01APR2014,SCH,F,52,N,N,0,0,-1.90170765,3,50,2,3,25000,1,4,Y,0
99806,16APR2014,GRD,F,25,N,N,0,1,-1.06699644,3,50,1,3,98000,1,4,Y,0
6618,13JAN2014,UGR,M,44,Y,N,2,0,-1.68967983,8,50,1,2,100000,1,4,N,0
18987,26JAN2014,GRD,F,31,N,N,1,0,-0.61055677,4,40,2,3,20000,1,3,N,0
47098,24FEB2014,SCH,M,56,Y,Y,0,0,-1.70181405,3,40,2,3,10000,4,1,N,0
99183,16APR2014,GRD,F,29,N,N,0,0,-2.51049978,2,40,2,3,10000,1,2,N,0
94560,10APR2014,GRD,M,22,N,N,2,0,-2.08513096,3,50,2,3,27000,4,2,N,0
31069,06FEB2014,GRD,M,29,N,N,0,0,-1.57656865,1,70,1,3,60000,1,3,N,0
58428,06MAR2014,SCH,F,59,N,N,1,0,-2.33296387,1,60,1,2,26000,1,4,Y,1
96886,14APR2014,SCH,F,48,N,N,0,0,-2.3381646000000003,0,50,1,2,15000,3,2,N,0
104706,23APR2014,SCH,M,43,Y,Y,0,0,-1.18970978,0,70,2,3,30000,1,3,N,0
51147,27FEB2014,SCH,M,32,Y,N,0,0,-2.47002334,3,80,2,3,40000,4,1,N,0
1036,05JAN2014,SCH,F,38,N,N,0,0,-1.87396197,3,60,2,3,30000,1,4,N,0
98442,15APR2014,SCH,F,52,N,N,0,0,-1.17283762,3,50,2,3,15000,1,1,N,0
13018,20JAN2014,SCH,M,29,N,N,0,0,-2.23716693,1,80,2,3,60000,1,3,N,1
9200,16JAN2014,SCH,M,53,N,N,0,0,-1.60572781,0,40,1,3,10700,4,1,N,0
7060,14JAN2014,GRD,M,55,N,N,0,0,-2.72963295,1,40,1,2,30000,1,4,N,1
52735,01MAR2014,UGR,M,25,N,N,0,0,-1.96894551,1,50,2,3,37000,1,3,N,0
51446,28FEB2014,SCH,M,59,N,N,0,0,-2.1042109,3,50,1,2,15000,3,3,N,0
31619,07FEB2014,GRD,F,65,N,N,1,0,-2.44641995,14,80,2,3,22000,1,4,N,0
62408,11MAR2014,SCH,F,42,N,N,0,0,-1.70558275,1,50,1,2,25000,1,3,N,0
107427,27APR2014,SCH,M,36,N,N,0,1,-2.14775394,2,80,2,3,40000,4,2,N,0
46463,22FEB2014,GRD,M,28,Y,Y,1,0,-0.8930074,1,70,1,1,45000,4,3,N,0
64112,13MAR2014,SCH,M,28,N,N,0,0,-1.00778276,3,60,1,2,35000,1,3,N,1
11471,19JAN2014,GRD,M,61,Y,Y,0,0,-2.84460798,2,60,2,3,40000,2,2,N,0
